NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,80,-0.0154645,0.0257014,0.149713,-0.0533289,1.66992,1.13726,0.627537,0.627569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142,-0.02495,0.059521,-0.079096,0.166233,0.161077
2,3,81,-0.0326177,0.00308008,0.134139,-0.22236,1.63086,1.13726,0.62754,0.627573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003535,-0.030819,0.041648,-0.064603,0.138563,0.154224
3,3,82,-0.0202305,-0.00349853,0.136707,-0.205417,1.66992,1.13726,0.627541,0.627578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002906,-0.020345,0.052842,-0.075733,0.193412,0.09994
4,3,85,0.00401517,0.00780223,0.151708,-0.230903,1.66992,1.13726,0.627533,0.627573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1e-05,-0.026122,0.0664,-0.024327,0.152243,0.194024
5,3,86,-0.0300999,0.0217919,0.147883,-0.197044,1.66992,1.13727,0.62753,0.627573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001489,-0.024977,0.037202,-0.016285,0.159096,0.083368
6,3,88,-0.0198022,0.0162708,0.143237,-0.0533468,1.66992,1.13726,0.627536,0.627573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007342,-0.025923,0.045868,-0.071949,0.152962,0.146088
7,3,90,-0.00484817,0.0185653,0.0904826,-0.0550607,1.66992,1.13727,0.627539,0.627574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000257,-0.028734,0.066512,-0.065133,0.153104,0.158719
8,3,91,-0.014649,-0.00418676,0.134852,-0.0644474,1.66992,1.13727,0.627541,0.62757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003299,-0.019088,0.057309,-0.055615,0.147816,0.143815
9,3,93,-0.0276977,0.0108409,0.139021,-0.0595141,1.66992,1.13726,0.627537,0.627574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003644,-0.028793,0.055311,-0.052508,0.136952,0.107223
10,3,94,-0.0378801,0.0168335,0.135928,-0.0850546,1.66992,1.13726,0.627532,0.627572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002502,-0.024732,0.063847,-0.078023,0.20533,0.18714
