NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,240,-0.12707,-0.00369927,0.180228,-0.0138439,1.63086,1.1373,0.627519,0.627549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00249,-0.029458,0.050363,-0.068998,0.227651,0.117767
2,3,241,-0.115169,-0.0170299,0.166189,-0.117018,1.63086,1.1373,0.627531,0.627552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003961,-0.028039,0.054821,0.00167,0.229242,0.160319
3,3,243,-0.0972246,-0.0153102,0.172649,-0.184952,1.66992,1.1373,0.62753,0.627546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004431,-0.030622,0.052645,-0.076325,0.224521,0.152716
4,3,245,-0.125338,-0.0149707,0.16145,-0.0194326,1.63086,1.1373,0.627525,0.627545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002017,-0.031723,0.050452,-0.02068,0.202129,0.160929
5,3,246,-0.1009,-0.00539144,0.172354,-0.0403047,1.63086,1.1373,0.62752,0.627549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005643,-0.031474,0.045642,-0.068574,0.185632,0.190379
6,3,248,-0.113214,-0.0282406,0.150841,-0.115342,1.63086,1.13729,0.627527,0.627545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002103,-0.029674,0.059626,-0.03332,0.187182,0.141668
7,3,250,-0.112775,-0.0213722,0.187116,-0.0168287,1.63086,1.13729,0.627521,0.627545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006405,-0.028972,0.052243,-0.066245,0.28209,0.171293
8,3,251,-0.106669,-0.00894449,0.158226,0.000112546,1.63086,1.13729,0.627527,0.627542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002345,-0.027056,0.066011,-0.067239,0.23378,0.151125
9,3,253,-0.11451,-0.00875591,0.190473,-0.18574,1.63086,1.13729,0.627527,0.627545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004241,-0.023096,0.050137,-0.005402,0.239478,0.179768
10,3,255,-0.130142,-0.0195324,0.168815,-0.0180435,1.63086,1.1373,0.627526,0.627546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00835,-0.030389,0.052469,-0.06253,0.271216,0.152682
11,3,256,-0.11235,-0.00689066,0.173845,-0.000111542,1.63086,1.13729,0.627525,0.627549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006429,-0.0317,0.059238,-0.095573,0.258918,0.160986
12,3,258,-0.104825,-0.119048,0.179402,-0.124138,1.66992,1.13729,0.627523,0.627542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002331,-0.026838,0.052452,-0.040647,0.234545,0.153035
13,3,260,-0.110708,-0.0164757,0.178407,-0.0291149,1.63086,1.1373,0.627524,0.627549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004605,-0.030601,0.059249,-0.113689,0.247785,0.152605
14,3,261,-0.123271,-0.00150728,0.184306,-0.0350287,1.63086,1.1373,0.627523,0.627548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00036,-0.035436,0.050478,-0.093113,0.191614,0.161898
