NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,73,-0.957807,-0.824283,-0.9858,-0.664963,1.83604,1.09816,0.666698,0.666771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002221,-0.03279,0.042574,-0.064295,0.317221,0.263058
2,3,74,-0.943482,-0.8526,-0.95591,-0.688645,1.83604,1.09817,0.666698,0.666769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001593,-0.033333,0.065575,-0.018553,0.251796,0.283988
3,3,76,-0.929763,-0.831415,-0.955263,-0.679425,1.83604,1.09816,0.666699,0.66677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004218,-0.0321,0.04529,-0.060325,0.26922,0.252529
4,3,78,-0.9496,-0.834611,-0.955398,-0.680813,1.83604,1.09816,0.666694,0.666772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006203,-0.030654,0.053945,-0.064114,0.333622,0.243099
5,3,79,-0.941824,-0.840072,-0.992764,-0.634414,1.83604,1.09816,0.666692,0.66677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009957,-0.030486,0.060671,-0.051123,0.33426,0.321467
6,3,81,-0.926165,-0.849295,-0.975487,-0.692651,1.83604,1.09816,0.6667,0.666768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005848,-0.033222,0.049769,-0.017475,0.293689,0.233171
7,3,83,-0.938201,-0.839779,-0.961701,-0.662668,1.83604,1.09816,0.666698,0.666773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002095,-0.028382,0.04958,-0.025087,0.293669,0.225543
8,3,84,-0.962064,-0.840115,-0.961224,-0.689768,1.83604,1.09817,0.666698,0.666772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00786,-0.036523,0.06747,-0.088133,0.320402,0.338255
9,3,86,-0.926281,-0.830528,-0.958968,-0.675982,1.83604,1.09816,0.666695,0.666769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00835,-0.034227,0.047283,-0.098378,0.32452,0.27075
10,3,88,-0.93149,-0.842383,-0.982916,-0.665601,1.83604,1.09816,0.666696,0.666771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008095,-0.029536,0.038436,-0.007135,0.315996,0.208577
