NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,3618,-0.0904501,0.0235027,-0.12607,-0.146075,1.63086,1.09804,0.627505,0.627454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000934,0.002488,0.033784,0.063756,-0.051724,0.162183
2,3,3620,0.082567,-0.00378833,-0.0910932,-0.117084,1.63086,1.09804,0.627498,0.627454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004256,0.011884,-0.024501,0.160561,-0.061504,-0.060168
3,3,3621,-0.0804181,0.000386899,-0.123277,-0.111827,1.63086,1.09804,0.627507,0.627454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001623,0.005574,-0.013169,0.009522,-0.053917,-0.042575
4,3,3623,0.0589688,0.140284,-0.110378,-0.104909,1.63086,1.09804,0.627509,0.627454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006764,0.001306,0.024797,0.044485,-0.094604,0.173097
5,3,3625,0.0602027,0.00186596,-0.122248,-0.134922,1.63086,1.09804,0.627506,0.627452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007878,0.0072,-0.031337,0.082383,-0.083557,-0.022185
6,3,3626,-0.0974202,-0.0156551,-0.10667,-0.11963,1.63086,1.09804,0.627508,0.627452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001937,0.001263,-0.028977,0.070582,-0.038878,-0.006006
7,3,3628,-0.0841499,0.0217464,-0.102109,-0.0817604,1.63086,1.09804,0.627508,0.627457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000723,0.005229,0.040096,0.030543,-0.005131,0.198439
8,3,3629,-0.067364,0.00247006,-0.106846,-0.120939,1.63086,1.09804,0.627506,0.627453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001654,0.003469,-0.026753,0.021896,-0.05339,-0.022806
9,3,3631,0.0782064,0.0252209,-0.094772,-0.118735,1.63086,1.09804,0.627503,0.627457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001992,0.008218,-0.0244,0.100514,-0.045762,-0.033483
10,3,3633,0.0637135,0.0061327,-0.120977,-0.151145,1.63086,1.09804,0.627502,0.627449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005084,0.007392,0.035909,0.106225,-0.069274,0.179822
11,3,3635,-0.0809507,0.0338638,-0.120016,-0.121261,1.63086,1.09804,0.627505,0.627452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001717,0.010425,-0.03108,0.089459,-0.068185,-0.076306
12,3,3636,-0.088769,0.00425375,-0.0972995,-0.140367,1.63086,1.09804,0.627505,0.627452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002434,0.010685,-0.022451,0.053436,0.009528,-0.076488
13,3,3638,-0.0769509,0.0309562,-0.107833,-0.103508,1.63086,1.09805,0.627503,0.627453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000867,0.010186,0.037708,0.085835,0.009598,0.189752
