NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,140,-0.0734394,0.090995,-0.120692,0.198978,1.66992,1.05894,0.62759,0.627495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004217,0.009189,-0.010822,0.043624,-0.055,0.0094
2,3,141,-0.080533,-0.0789187,-0.130417,0.196309,1.66992,1.05894,0.627592,0.627493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003949,0.004672,-0.015459,0.066074,-0.02695,-0.008019
3,3,143,-0.0832804,-0.102055,-0.116703,0.198953,1.66992,1.05894,0.627586,0.627497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008296,0.004536,0.000391,0.052513,-0.14023,0.096656
4,3,145,-0.108446,0.0812231,-0.0977867,0.212203,1.66992,1.05894,0.666659,0.627495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001834,0.007887,-0.015052,0.098029,-0.10716,0.017456
5,3,147,-0.0932005,-0.0866385,-0.122252,0.178509,1.66992,1.05894,0.627587,0.6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010123,0.010434,-0.008624,0.088985,-0.135697,0.027163
6,3,148,-0.0942028,0.0809369,-0.102733,0.202662,1.66992,1.05894,0.62759,0.627494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005606,0.010759,0.006978,0.089819,-0.05419,0.130437
7,3,150,-0.108245,0.0729949,-0.112756,0.187204,1.66992,1.05894,0.666657,0.627493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003946,0.009365,-0.006552,0.057385,-0.067932,0.009542
8,3,152,-0.0859419,-0.0855774,-0.121401,0.189546,1.66992,1.05893,0.666656,0.62749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006562,0.010342,-0.003967,0.150474,-0.121869,-0.001865
9,3,153,-0.105855,0.0624591,-0.11294,0.207229,1.66992,1.05894,0.627589,0.627497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002658,0.010465,0.013845,0.125661,-0.083542,0.049086
10,3,155,-0.0839732,-0.0792667,-0.118987,0.17744,1.66992,1.05894,0.627593,0.627494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001895,0.007958,-0.006239,0.073386,-0.077231,0.016874
11,3,157,-0.088867,0.0863197,-0.102271,0.183399,1.66992,1.05894,0.627591,0.627491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004418,0.006783,-0.015132,0.128933,-0.123373,-0.000311
12,3,158,-0.0753026,0.0718198,-0.114291,0.199383,1.66992,1.05894,0.627592,0.627497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282,0.006855,0.009377,0.053768,-0.0838,0.077133
13,3,160,-0.078888,0.0833881,-0.11493,0.0286363,1.66992,1.05894,0.627593,0.627491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021,0.01392,-0.004034,0.122308,-0.082316,-0.001329
14,3,161,-0.089579,0.0835588,-0.123921,0.196887,1.66992,1.05893,0.666658,0.627495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008089,0.009054,-0.008361,0.054936,-0.068772,0.034678
15,3,163,-0.0906862,0.0620714,-0.139319,0.191586,1.66992,1.05894,0.62759,0.627496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000254,0.001963,0.009471,0.023919,-0.084266,0.059252
16,3,165,-0.0938861,0.0868933,-0.100072,0.187415,1.66992,1.05894,0.627589,0.6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003897,0.011486,-0.008564,0.070362,-0.097461,-0.008473
17,3,167,-0.0757162,0.0857154,-0.108253,0.199522,1.66992,1.05893,0.62759,0.627495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006247,0.008135,-0.013064,0.099776,-0.126762,0.044867
18,3,168,-0.10165,0.0755729,-0.116502,0.203819,1.66992,1.05894,0.627589,0.627497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010447,0.003261,0.004966,0.0571,-0.161371,0.104564
19,3,170,-0.0658508,0.0944822,-0.0931139,0.213923,1.66992,1.05894,0.666656,0.627489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004053,0.01371,-0.017253,0.12141,-0.150258,0.000422
20,3,172,-0.0849842,0.0751854,-0.12131,0.21958,1.66992,1.05893,0.666656,0.627489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002175,0.007849,-0.01504,0.097929,-0.131842,0.017684
21,3,173,-0.094453,0.0852936,-0.101144,0.206293,1.66992,1.05894,0.666659,0.627494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010258,0.012632,0.016081,0.076875,-0.122736,0.032514
22,3,175,-0.121917,0.0850601,-0.107658,0.195059,1.66992,1.05894,0.627592,0.627487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2e-05,0.006597,-0.010583,0.065254,-0.104106,-0.000374
