NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,2262,-0.0984123,-0.0592459,0.0601749,-0.125164,1.63086,1.05892,0.627536,0.627466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003528,0.011829,0.009277,0.108892,-0.059741,0.094353
2,3,2265,-0.103045,-0.105155,0.0386975,-0.12178,1.66992,1.05892,0.627539,0.62746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298,0.009237,0.002718,0.080881,-0.105742,0.086618
3,3,2267,-0.0779182,-0.0794039,0.0398484,-0.109221,1.66992,1.05893,0.627541,0.627459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001666,0.008296,0.004736,0.075063,-0.063753,0.09559
4,3,2269,-0.0885436,-0.0689275,0.033137,-0.108834,1.63086,1.05892,0.627534,0.627466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00637,0.005897,0.004735,0.060645,-0.113355,0.113904
5,3,2270,-0.0940231,-0.0808703,0.0344925,-0.124857,1.63086,1.05892,0.627536,0.627457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000568,0.005037,0.006749,0.080101,-0.047773,0.122215
6,3,2272,-0.117248,-0.0751399,0.0433776,-0.125485,1.66992,1.05893,0.627537,0.627471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006258,0.007773,0.002868,0.072209,-0.142874,0.042292
7,3,2274,-0.115917,-0.0833789,0.0232266,-0.119654,1.66992,1.05892,0.627539,0.627461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000576,0.004358,0.014013,0.075765,-0.093804,0.066624
8,3,2275,-0.167672,-0.0853728,0.0321934,-0.127186,1.63086,1.05892,0.627543,0.627463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006404,0.003162,0.009529,0.043771,-0.144282,0.103635
9,3,2277,-0.105887,-0.0893824,0.0250997,-0.13381,1.66992,1.05892,0.627543,0.627458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008227,0.009045,0.005016,0.06752,-0.147346,0.060239
10,3,2279,-0.110953,-0.0853279,0.0315341,-0.130991,1.66992,1.05892,0.627542,0.627461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004338,0.0043,0.000623,0.063387,-0.138644,0.069002
11,3,2280,-0.0981603,-0.0853255,0.0457251,-0.135059,1.66992,1.05892,0.627535,0.627458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006474,0.010385,0.002756,0.113015,-0.143735,0.077598
12,3,2282,-0.0940407,-0.0813202,0.0461705,-0.119567,1.66992,1.05892,0.627539,0.62746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006484,0.007795,0.005176,0.097116,-0.159315,0.067993
13,3,2284,-0.112341,-0.0812957,0.045841,-0.137243,1.63086,1.05892,0.627539,0.627464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006275,0.00545,0.002843,0.057991,-0.143112,0.06015
14,3,2285,-0.107477,-0.070227,0.035793,-0.130218,1.66992,1.05892,0.627534,0.627467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000264,0.009178,0.009402,0.067986,-0.083562,0.059275
15,3,2287,-0.104029,-0.0809994,-0.0162377,-0.145661,1.66992,1.05892,0.627545,0.627467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00343,0.014138,0.0049,0.148019,-0.075012,0.076569
16,3,2289,-0.0931925,-0.0658707,0.0386847,-0.119983,1.66992,1.05892,0.627543,0.627466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001594,0.010735,0.002488,0.102442,-0.071274,0.104568
17,3,2290,-0.0950728,-0.0588563,0.0429902,-0.115987,1.63086,1.05893,0.627543,0.627468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006643,0.010493,0.009374,0.126002,-0.122649,0.07662
18,3,2292,-0.0951283,-0.074238,0.0313607,-0.136216,1.66992,1.05892,0.627537,0.627466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000288,0.011828,0.000297,0.09678,-0.090162,0.096223
19,3,2294,-0.0716681,-0.0753442,0.0628037,-0.125407,1.66992,1.05893,0.627539,0.627462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5e-05,0.009357,0.018036,0.006688,-0.029443,0.059755
