NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,295,-0.115219,-0.137174,-0.139992,0.0165054,1.66992,1.05894,0.62758,0.627483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038,0.009165,0.004999,0.092895,-0.099071,0.059349
2,3,297,-0.0871069,-0.126126,-0.152667,0.0461895,1.66992,1.05894,0.627586,0.62749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001823,0.010397,-0.008488,0.100765,-0.084752,0.025852
3,3,299,-0.112763,-0.124325,-0.114906,0.0172231,1.66992,1.05894,0.627581,0.627496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003984,0.011666,-0.004227,0.071335,-0.083046,0.017818
4,3,300,-0.0949435,0.0360125,-0.132363,0.0115785,1.66992,1.05893,0.627581,0.627489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003952,0.011465,-0.006264,0.070094,-0.112813,0.017661
5,3,302,-0.11236,-0.115806,-0.139674,0.0227426,1.66992,1.05894,0.62759,0.627491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001565,0.01062,-0.004143,0.126912,-0.071426,0.051709
6,3,303,-0.11323,-0.147778,-0.123501,0.0119407,1.66992,1.05894,0.627583,0.627486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002228,0.010198,0.009493,0.074339,-0.095779,0.023662
7,3,303,-0.11323,-0.147778,-0.123501,0.0119407,1.66992,1.05894,0.627583,0.627486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004214,0.006919,-0.001897,0.067099,-0.099958,0.052436
8,3,307,-0.110389,-0.143837,-0.139925,0.0106701,1.66992,1.05894,0.627578,0.627484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004471,0.009054,0.007292,0.104809,-0.117083,0.032308
9,3,309,-0.111394,-0.0753401,-0.153975,-0.00248097,1.66992,1.05894,0.627576,0.627488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019,0.009216,-0.008495,0.093606,-0.097212,0.034895
10,3,310,-0.104831,-0.143208,-0.133443,0.0159329,1.66992,1.05894,0.627578,0.627482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010282,0.008269,-0.002011,0.075471,-0.136872,0.097446
11,3,312,-0.124361,-0.131649,-0.137325,0.0188295,1.66992,1.05894,0.627583,0.62749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000249,0.011438,0.002816,0.094393,-0.105499,0.041962
12,3,314,-0.113327,-0.130271,-0.131231,0.00745565,1.66992,1.05894,0.62758,0.62749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001988,0.010524,-0.004245,0.064276,-0.070824,0.026633
13,3,315,-0.110345,-0.113668,-0.137415,0.0041406,1.66992,1.05894,0.627582,0.627489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008558,0.006622,-0.001534,0.115134,-0.171932,0.050976
14,3,317,-0.111826,-0.135522,-0.142928,0.0172653,1.66992,1.05894,0.627583,0.627487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010263,0.005492,-0.00613,0.071054,-0.174621,0.061587
15,3,319,-0.0730775,-0.125075,-0.127947,0.0322935,1.66992,1.05895,0.627576,0.627483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004558,0.008932,-0.00154,0.141734,-0.124989,-0.020513
