NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,39181,0.307578,0.45805,0.473141,0.325685,1.66992,4.95815,0.442042,0.581715,0.40227,0.398639,0.300803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007027,-0.034181,-0.088398,-5.23076,-3.23581,-0.522936
2,3,39183,0.284258,0.508346,0.481403,0.334293,1.66992,4.95819,0.440334,0.581598,0.400604,0.400201,0.300169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062337,0.012587,-0.024542,-4.93723,-3.36792,-0.518559
3,3,39184,0.330109,0.489071,0.46325,0.447892,1.66992,4.95815,0.441709,0.580628,0.404517,0.403734,0.301477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021273,-0.055973,-0.005671,-5.48954,-3.2964,-0.424312
4,3,39186,0.325358,0.495966,0.476232,0.481287,1.66992,4.9581,0.442052,0.579796,0.400968,0.396528,0.297862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008977,-0.011037,-0.02175,-5.47671,-3.06793,-0.650045
5,3,39188,0.308746,0.473453,0.428585,0.485498,1.66992,4.95813,0.440077,0.581103,0.400523,0.3964,0.299798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016306,-0.014733,-0.027265,-5.11401,-3.22557,-0.525878
6,3,39189,0.335992,0.50724,0.484572,0.485829,1.66992,4.95811,0.440736,0.578073,0.401853,0.394985,0.2989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017049,-0.01187,-0.030242,-5.19579,-3.1154,-0.566493
7,3,39191,0.337803,0.472524,0.461362,0.384744,1.66992,4.95808,0.440693,0.580851,0.401977,0.3936,0.298996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013123,-0.018547,-0.028559,-5.24869,-3.04279,-0.59148
8,3,39193,0.337386,0.482183,0.450451,0.362854,1.66992,4.95807,0.441154,0.581108,0.405042,0.392944,0.303407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017481,-0.019085,-0.03697,-5.2895,-3.11299,-0.564477
9,3,39194,0.296147,0.467807,0.436224,0.352818,1.66992,4.95811,0.440564,0.579373,0.400144,0.393375,0.301654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014888,-0.014553,-0.026628,-5.19948,-3.00143,-0.565061
10,3,39196,0.32025,0.45953,0.474407,0.300077,1.66992,4.95814,0.440164,0.580044,0.404426,0.393383,0.301959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016226,-0.018724,-0.032509,-5.11301,-3.1062,-0.568019
11,3,39198,0.342399,0.490595,0.474438,0.440866,1.66992,4.9581,0.441417,0.580216,0.407309,0.389159,0.299672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011012,-0.017497,-0.035053,-5.21726,-3.1003,-0.57358
12,3,39199,0.324015,0.45962,0.441592,0.292062,1.66992,4.95813,0.439414,0.58086,0.408676,0.390543,0.298674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010675,-0.012656,-0.030559,-5.15049,-3.1096,-0.557267
13,3,39201,0.356801,0.497759,0.488734,0.501254,1.66992,4.95815,0.439579,0.580119,0.403457,0.384534,0.2981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010614,-0.017353,-0.030628,-5.16664,-3.08805,-0.574954
14,3,39203,0.345738,0.46971,0.469292,0.436632,1.66992,4.9581,0.442246,0.580944,0.413034,0.383957,0.300007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011011,-0.015269,-0.021541,-5.22892,-3.10083,-0.56655
15,3,39204,0.321783,0.456533,0.451667,0.352237,1.66992,4.95813,0.439786,0.58174,0.409055,0.386951,0.297245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006725,-0.022493,-0.025855,-5.223,-3.14281,-0.566704
16,3,39206,0.321486,0.475486,0.473445,0.359564,1.66992,4.9581,0.441464,0.580294,0.413065,0.387813,0.300629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006774,-0.010565,-0.030357,-5.15006,-3.15606,-0.575091
17,3,39208,0.286624,0.439569,0.43087,0.274764,1.66992,4.95807,0.440502,0.582013,0.409113,0.390563,0.301425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000722,-0.018609,-0.0328,-5.199,-3.17857,-0.511582
18,3,39209,0.33165,0.506271,0.464923,0.313852,1.66992,4.95812,0.440652,0.579969,0.411041,0.386673,0.302517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008477,-0.021153,-0.028115,-5.17751,-3.1392,-0.549345
19,3,39211,0.313279,0.485847,0.449546,0.310194,1.66992,4.95808,0.44175,0.578987,0.408901,0.386211,0.296236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004766,-0.013846,-0.030653,-5.16993,-3.12364,-0.574167
20,3,39213,0.329989,0.500697,0.461676,0.485537,1.66992,4.95813,0.440844,0.580928,0.407915,0.373583,0.291742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010481,-0.022563,-0.025688,-5.18625,-3.14232,-0.567993
21,3,39214,0.324702,0.489694,0.486407,0.382088,1.66992,4.95812,0.44141,0.580255,0.409063,0.368655,0.289435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010548,-0.019965,-0.025907,-5.18281,-3.11899,-0.558425
22,3,39216,0.324848,0.498776,0.461098,0.389821,1.66992,4.9581,0.440218,0.581275,0.402544,0.37558,0.295619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014886,-0.017489,-0.023872,-5.2176,-3.06212,-0.575487
23,3,39218,0.323711,0.467793,0.459398,0.339652,1.66992,4.95803,0.440623,0.580346,0.40905,0.375429,0.294243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008821,-0.016534,-0.034763,-5.18653,-3.15873,-0.556851
24,3,39219,0.306519,0.445067,0.437289,0.290551,1.66992,4.95816,0.440738,0.581511,0.409027,0.372639,0.293296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013017,-0.0139,-0.02609,-5.22062,-3.1028,-0.521488
25,3,39221,0.298663,0.4701,0.456077,0.314334,1.66992,4.95811,0.442086,0.581263,0.415357,0.376436,0.295109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006778,-0.024461,-0.035109,-5.23483,-3.12678,-0.520211
26,3,39223,0.325514,0.475474,0.445158,0.316169,1.66992,4.95813,0.440754,0.580232,0.415488,0.37524,0.292484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126,-0.019912,-0.032734,-5.20687,-3.19102,-0.529337
27,3,39224,0.319634,0.460675,0.467584,0.304223,1.66992,4.95813,0.440689,0.58168,0.420083,0.369208,0.292775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002711,-0.024506,-0.037299,-5.22248,-3.15922,-0.519946
28,3,39226,0.31729,0.482831,0.464731,0.383038,1.66992,4.95809,0.441456,0.580007,0.408402,0.368441,0.293697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01484,-0.020085,-0.034746,-5.20841,-3.12206,-0.557205
29,3,39228,0.321928,0.483514,0.446571,0.30157,1.66992,4.95811,0.440177,0.581015,0.400628,0.368233,0.293653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01108,-0.017772,-0.025904,-5.24411,-3.11548,-0.574983
