NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,327,0.44132,0.85506,-0.0788245,1.27237,1.01971,0.862799,0.415008,0.40655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008323,0.021488,-0.033399,0.231813,-0.137201,0.003008
2,3,329,0.45422,0.86943,-0.0595242,1.28347,1.01971,0.862799,0.413723,0.405934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002334,0.023146,-0.024809,0.216549,-0.070145,0.073551
3,3,330,0.564139,0.875467,-0.0534685,1.31203,1.01971,0.862797,0.413515,0.406386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004308,0.019426,-0.0337,0.219204,-0.067638,-0.005339
4,3,332,0.467204,0.86932,-0.0113771,1.27544,1.01971,0.862796,0.414557,0.406249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009935,0.017999,-0.044731,0.173517,-0.139197,0.005851
5,3,334,0.447229,0.862184,-0.0231561,1.29485,1.0197,0.86279,0.414143,0.406145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8e-06,0.01688,-0.022374,0.128316,-0.071558,0.064688
6,3,335,0.444506,0.891619,-0.0569547,1.28483,1.01971,0.862798,0.413916,0.405005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008163,0.024033,-0.024733,0.209908,-0.083933,-0.014804
7,3,336,0.450446,0.896383,-0.0658461,1.25357,1.01971,0.8628,0.412885,0.407081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006263,0.018252,-0.031505,0.19959,-0.072344,0.003667
8,3,339,0.449966,0.890658,-0.0231325,1.30676,1.01972,0.8628,0.412823,0.404829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008222,0.019164,-0.02452,0.179964,-0.129528,0.046889
9,3,340,0.464368,0.893976,-0.0603846,1.26746,1.01971,0.862796,0.413127,0.40422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012138,0.016767,-0.031243,0.165648,-0.153516,0.039349
10,3,342,0.44636,0.895097,-0.0677251,1.28464,1.01972,0.8628,0.414198,0.405194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001847,0.022965,-0.02485,0.153306,-0.044856,0.021449
