NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,257,0.452558,0.707219,0.0697508,0.955807,0.82359,0.666742,0.213249,0.213856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000149,0.021363,-0.042257,0.181131,-0.114499,0.004434
2,3,258,0.449413,0.718897,0.0824782,0.967936,0.823616,0.666758,0.213041,0.212905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009771,0.025157,-0.040305,0.179687,-0.145001,0.032405
3,3,260,0.425595,0.700058,0.0805055,0.955948,0.823616,0.666754,0.213959,0.212234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014126,0.020515,-0.038147,0.201328,-0.14256,0.014042
4,3,262,0.424845,0.705846,0.0615786,0.976564,0.823611,0.666755,0.213329,0.211522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003891,0.026232,-0.046842,0.223603,-0.131118,-0.003554
5,3,263,0.451497,0.735267,0.0931257,0.955728,0.823619,0.666757,0.212228,0.212513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015862,0.024213,-0.049449,0.199286,-0.166958,0.043079
6,3,265,0.442823,0.710551,0.108435,0.93486,0.823616,0.666764,0.213491,0.213361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006344,0.022806,-0.037967,0.252401,-0.117149,-0.005333
7,3,267,0.471815,0.721122,0.12021,0.964979,0.823612,0.66676,0.213723,0.214011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011673,0.024019,-0.044913,0.173064,-0.126757,-0.01082
8,3,268,0.450907,0.727368,0.0702962,0.948016,0.823603,0.666757,0.216224,0.21375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008144,0.023971,-0.042438,0.234726,-0.142707,0.013591
9,3,270,0.469595,0.713791,0.100783,0.968863,0.823616,0.666755,0.212243,0.213371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00614,0.020714,-0.038244,0.202235,-0.093201,0.040384
10,3,272,0.44587,0.723295,0.0804855,0.983516,0.823615,0.666755,0.213743,0.212376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020042,0.024219,-0.04943,0.224361,-0.192729,0.042873
11,3,273,0.46924,0.719125,0.0727897,0.963516,0.823618,0.666752,0.212427,0.210679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007785,0.031308,-0.038284,0.217229,-0.102303,0.014601
12,3,275,0.465698,0.718019,0.103982,0.96197,0.823618,0.666757,0.212306,0.211067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015989,0.016904,-0.044798,0.166965,-0.176344,0.041921
13,3,276,0.460677,0.743955,0.143176,0.967927,0.823621,0.666755,0.212017,0.210633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010113,0.025322,-0.038182,0.230571,-0.117407,0.004896
14,3,278,0.454768,0.700443,0.0862921,0.912547,0.823617,0.666761,0.213856,0.213228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011776,0.023788,-0.035757,0.171381,-0.143031,-0.012657
