NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,945,1.52962,1.51716,1.50356,1.29558,1.21567,0.980456,0.584606,0.587625,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001954,0.019733,-0.019549,0.145697,-0.143998,0.00973
2,3,946,1.44103,1.49965,1.50913,1.29865,1.1766,0.980459,0.584439,0.588292,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009351,0.026295,-0.032832,0.149381,-0.166579,-0.173975
3,3,948,1.33909,1.50863,1.51519,1.22714,1.21567,0.980458,0.583968,0.586956,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006129,0.016613,-0.012218,0.151511,-0.216033,-0.055006
4,3,950,1.53265,1.5293,1.51742,1.19677,1.21567,0.980467,0.586129,0.585774,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015973,0.015646,-0.019136,0.121099,-0.275851,0.009695
5,3,951,1.44614,1.45497,1.50154,1.14684,1.1766,0.980463,0.586659,0.588576,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003262,0.017855,-0.054908,0.122906,-0.203573,-0.136509
6,3,953,1.4648,1.46655,1.48599,1.11428,1.21567,0.980466,0.585331,0.588998,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009631,0.023725,-0.005686,0.107765,-0.21457,-0.053999
7,3,955,1.51024,1.53069,1.51748,1.13298,1.21568,0.980465,0.585685,0.590371,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008033,0.020498,-0.014792,0.162989,-0.189574,-0.053589
8,3,956,1.50611,1.52928,1.53546,1.30064,1.21567,0.980464,0.582534,0.589456,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003465,0.020328,-0.039353,0.137654,-0.175427,-0.129755
9,3,958,1.52238,1.49989,1.50737,1.15304,1.1766,0.980461,0.584572,0.58732,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013801,0.014208,-0.021218,0.099906,-0.270285,-0.034616
10,3,960,1.51406,1.51785,1.4925,1.30813,1.21567,0.98046,0.584788,0.586948,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005875,0.021505,-0.016921,0.156721,-0.183774,-0.08896
11,3,961,1.50328,1.52056,1.51037,1.3071,1.17659,0.980451,0.583798,0.586794,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007707,0.02257,-0.032525,0.176239,-0.201887,-0.148991
12,3,963,1.48016,1.36482,1.50791,1.28558,1.21568,0.98046,0.585859,0.587891,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001825,0.019148,-0.016866,0.129615,-0.181348,-0.044725
13,3,965,1.33224,1.4055,1.50491,1.29244,1.17659,0.980454,0.586584,0.587201,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010139,0.021676,-0.008063,0.170046,-0.202728,-0.036777
14,3,966,1.43268,1.49794,1.50198,1.27843,1.1766,0.980463,0.585139,0.588083,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003407,0.018107,-0.050663,0.136867,-0.16714,-0.136822
15,3,968,1.49947,1.5306,1.53766,1.32152,1.21567,0.980469,0.58601,0.588846,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019628,0.01309,-0.023593,0.068447,-0.290991,-0.024247
16,3,970,1.34571,1.50185,1.50537,1.30021,1.21567,0.980464,0.583822,0.587625,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008069,0.017699,-0.016609,0.158304,-0.242675,-0.063314
17,3,971,1.47363,1.4962,1.49706,1.26709,1.21567,0.980464,0.584583,0.590066,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013315,0.011734,-0.041383,0.060519,-0.266638,-0.093204
18,3,973,1.50275,1.49525,1.52306,1.29734,1.17658,0.980452,0.584336,0.585307,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007766,0.025093,-0.008045,0.141073,-0.187852,-0.062811
19,3,975,1.49011,1.36606,1.52921,1.29557,1.21567,0.980459,0.586135,0.585911,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007756,0.020671,-0.019453,0.126775,-0.179808,-0.025222
20,3,976,1.40626,1.49813,1.50195,1.27963,1.1766,0.980458,0.583857,0.586215,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007482,0.020636,-0.039677,0.139769,-0.154995,-0.128706
21,3,2,1.80919,12.5272,1.50872,1.28116,1.21568,0.980461,0.586433,0.587017,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004175,0.022809,-0.012379,0.189226,-0.203112,-0.01937
22,3,4,1.81844,7.16204,1.52566,1.27406,1.1766,0.980402,0.617,0.623316,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027056,0.023701,-0.031816,0.060277,0.190584,-0.119296
23,3,5,1.66201,7.01366,1.5607,1.29012,1.21568,0.980458,0.618466,0.620553,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006589,0.012589,-0.037638,0.102153,-0.317854,-0.196788
24,3,5,1.66201,7.01366,1.5607,1.29012,1.21568,0.980458,0.618466,0.620553,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009928,0.021007,-0.01188,0.140882,-0.306292,-0.010681
25,3,8,5.35539,12.3462,1.52673,1.28163,1.2157,0.980505,0.627587,0.627593,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021637,0.020438,-0.020546,0.125744,-0.386056,-0.115548
26,3,9,4.58734,14.1411,1.53145,1.2879,1.21573,0.980518,0.666688,0.666699,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026004,0.002053,-0.04331,0.101394,-0.375749,-0.076576
27,3,10,8.23525,15.9403,1.51933,1.29937,1.21575,1.01959,0.666735,0.666743,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02376,0.018247,-0.030735,0.13787,-0.248227,-0.08478
28,3,11,11.6567,19.3326,1.5213,1.15602,1.27716,1.01967,0.705903,0.705905,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018012,0.019277,-0.021577,0.168621,-0.228448,-0.096321
29,3,13,12.4904,22.1087,1.51239,9.09877,1.27716,1.01973,0.705985,0.705977,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021291,0.01891,-0.048231,0.117377,-0.292348,-0.144956
30,3,15,17.3218,25.9466,1.50273,11.8054,1.27716,1.05887,0.745193,0.745133,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028147,0.010698,-0.023501,0.128847,-0.343855,-0.034032
31,3,15,17.3218,25.9466,1.50273,11.8054,1.27716,1.05887,0.745193,0.745133,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041905,0.016258,-0.023311,0.125879,-0.450575,-0.050841
32,3,17,20.5904,28.4176,1.51689,16.0731,1.31619,1.09805,0.823526,0.745227,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029663,0.021352,-0.043738,0.169729,-0.351255,-0.11033
33,3,19,23.4612,33.11,1.52669,22.5545,1.35526,1.09811,0.862765,0.784395,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035526,0.024828,-0.023665,0.128363,-0.365432,-0.085199
34,3,20,26.3128,34.0962,1.47241,22.1949,1.35526,1.09815,0.86282,0.784429,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031755,0.018079,-0.039413,0.137042,-0.37156,-0.003735
