NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,106,1.22492,1.24542,1.25758,1.18003,0.980406,0.784333,0.359967,0.360788,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005498,0.024075,-0.023839,0.122711,-0.180441,-0.051182
2,3,107,1.22344,1.21067,1.2449,1.16736,0.980403,0.78433,0.360205,0.361751,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007433,0.022679,-0.043798,0.152213,-0.214296,-0.120079
3,3,109,1.22647,1.25307,1.2574,1.35209,0.980421,0.784333,0.363991,0.361153,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011538,0.025015,-0.041553,0.179051,-0.232074,-0.13818
4,3,111,1.28675,1.27851,1.27743,1.35769,0.980417,0.784339,0.364596,0.363433,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746,0.025158,-0.017136,0.116875,-0.170484,-0.08734
5,3,112,1.25385,1.28032,1.2871,1.30891,0.980422,0.784342,0.364522,0.363416,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009254,0.028548,-0.043809,0.163239,-0.224958,-0.137378
6,3,114,1.25686,1.28446,1.26421,1.21011,0.980428,0.784352,0.36585,0.365867,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019261,0.017551,-0.045784,0.096355,-0.317491,-0.110201
7,3,116,1.25105,1.25745,1.26241,1.19505,0.980422,0.784351,0.364364,0.366963,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017818,0.014437,-0.023652,0.101487,-0.279625,-0.006925
8,3,117,1.25012,1.26628,1.25166,1.1806,0.980426,0.784344,0.363518,0.36652,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011336,0.013052,-0.04595,0.081107,-0.246585,-0.101546
9,3,119,1.23672,1.24844,1.25075,1.17924,0.980393,0.78433,0.36572,0.364133,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007478,0.023099,-0.05532,0.180045,-0.183764,-0.118012
10,3,121,1.28509,1.24691,1.26092,1.22604,0.980424,0.78435,0.364488,0.364779,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009655,0.024224,-0.026193,0.14876,-0.190865,-0.050723
11,3,122,1.24394,1.23891,1.24917,1.18482,0.980435,0.784346,0.366872,0.365288,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005413,0.021681,-0.04619,0.146128,-0.186727,-0.1106
12,3,124,1.25158,1.25513,1.24625,1.18627,0.980425,0.784355,0.368557,0.364886,65.5,66,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007268,0.024893,-0.039298,0.140815,-0.198544,-0.16481
