NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,404,-0.315497,-0.166944,0.156051,-0.16104,1.59195,0.862819,0.620253,0.389565,0.326794,0.926475,0.32701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,405,-0.329796,-0.154185,0.140975,-0.177411,1.55289,0.862827,0.620481,0.389611,0.32972,0.925979,0.320354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,407,-0.305213,-0.188523,0.168817,-0.168568,1.59435,0.862821,0.619721,0.388076,0.329008,0.919524,0.324228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,409,-0.313565,-0.156741,0.16228,-0.149228,1.59195,0.862819,0.619432,0.389084,0.330957,0.911382,0.315553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,411,-0.296333,-0.159552,0.153174,-0.161024,1.55289,0.862823,0.620436,0.389106,0.326801,0.91062,0.317013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,412,-0.313167,-0.168489,0.205974,-0.152649,1.59195,0.862809,0.620777,0.387877,0.3245,0.92016,0.312966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,414,-0.143054,-0.147862,0.174295,-0.142145,1.55289,0.862815,0.620185,0.387814,0.318876,0.91781,0.299024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,416,-0.319411,-0.1583,0.15515,-0.166027,1.59435,0.862827,0.619729,0.387111,0.321818,0.9097,0.301936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,417,-0.321861,-0.170162,0.152482,-0.129739,1.55289,0.862824,0.62008,0.387841,0.318994,0.912801,0.295037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,419,-0.336722,-0.157047,0.181163,-0.152028,1.59435,0.862823,0.620911,0.388345,0.320478,0.909781,0.305067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
