NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,1333,-0.328158,-0.168364,-0.319199,-0.138386,1.59195,0.862797,0.617276,0.392983,0.373031,0.977089,0.354529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,1334,-0.33566,-0.1593,-0.329802,-0.034625,1.59435,0.862814,0.618273,0.389522,0.375711,0.974412,0.33792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,1336,-0.325021,-0.175135,-0.322685,-0.0102101,1.59195,0.862803,0.616806,0.391276,0.373396,0.968215,0.347591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1338,-0.308551,-0.174443,-0.319292,0.00157541,1.55289,0.862821,0.617536,0.390093,0.371307,0.957786,0.345608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,1339,-0.312188,-0.154925,-0.335784,0.000778381,1.59195,0.862795,0.618202,0.392421,0.372741,0.960268,0.356401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,1341,-0.322417,-0.149231,-0.311024,0.0171468,1.59435,0.862828,0.616927,0.391051,0.36746,0.965346,0.36163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,1343,-0.311952,-0.144734,-0.315584,0.0145566,1.59435,0.862815,0.616142,0.390793,0.366286,0.960985,0.360834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,1344,-0.310212,-0.162151,-0.338395,0.00399015,1.55289,0.862827,0.616547,0.391892,0.36635,0.965732,0.356882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,1346,-0.31822,-0.154293,-0.326487,-0.00246164,1.59435,0.862814,0.617362,0.391822,0.361259,0.963606,0.367292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,1348,-0.342626,-0.190583,-0.320744,-0.00441902,1.59195,0.862798,0.618188,0.393194,0.359421,0.970176,0.387497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
