NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,148,-0.164537,-0.178643,0.325255,-0.188596,1.59195,0.901965,0.666671,0.433589,0.37872,0.91452,0.390434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,150,-0.187376,-0.169338,0.303248,-0.194411,1.59195,0.901966,0.666681,0.434119,0.379608,0.919147,0.367353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,151,-0.193662,-0.179766,0.317293,-0.184836,1.59195,0.901976,0.666676,0.433967,0.38184,0.920301,0.364069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,153,-0.173335,-0.156204,0.306176,-0.181956,1.59195,0.901973,0.666671,0.433204,0.38397,0.921917,0.359461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,155,-0.168661,-0.162957,0.309966,-0.17923,1.59195,0.901947,0.66667,0.434729,0.382261,0.911129,0.353193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,156,-0.174042,-0.182405,0.302226,-0.174233,1.59195,0.901965,0.666671,0.432746,0.379473,0.900175,0.358077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,158,-0.17522,-0.180697,0.297397,-0.197376,1.59195,0.901953,0.666678,0.432135,0.384786,0.909701,0.354143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,160,-0.160361,-0.170171,0.296962,-0.180267,1.59195,0.901974,0.666677,0.434119,0.39207,0.901411,0.348883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,161,-0.189126,-0.160984,0.295682,-0.184478,1.59195,0.901952,0.666672,0.432898,0.394408,0.904897,0.356393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,163,-0.157016,-0.184409,0.293937,-0.187995,1.59195,0.901968,0.666673,0.433283,0.396369,0.905757,0.358797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,165,-0.184617,-0.176746,0.338754,-0.169826,1.59195,0.901967,0.66667,0.433356,0.396594,0.907964,0.366627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,166,-0.161735,-0.172823,0.323587,-0.17688,1.59195,0.901964,0.66667,0.434577,0.394677,0.909565,0.374609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,168,-0.194794,-0.179716,0.301489,-0.153526,1.59435,0.901968,0.666671,0.432898,0.399772,0.912206,0.386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,170,-0.172475,-0.191984,0.302347,-0.216207,1.59195,0.901952,0.666677,0.432593,0.395965,0.905905,0.382957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3,171,-0.157495,-0.162961,0.314731,-0.173626,1.59195,0.901971,0.66667,0.434119,0.394989,0.90477,0.391362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,173,-0.171018,-0.177334,0.310693,-0.206353,1.59195,0.901954,0.666676,0.433204,0.391284,0.892233,0.391522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,175,-0.174503,-0.183816,0.279883,-0.172086,1.59195,0.901968,0.666678,0.434119,0.392469,0.888599,0.389844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,176,-0.173373,-0.17118,0.300552,-0.0494645,1.59195,0.901948,0.666679,0.435035,0.396946,0.895859,0.38794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,178,-0.179859,-0.177007,0.31334,-0.177251,1.59195,0.90197,0.666679,0.433204,0.39669,0.893577,0.384948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,180,-0.180822,-0.196214,0.289444,-0.0262906,1.59195,0.901972,0.666676,0.432673,0.394235,0.893544,0.411229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,181,-0.154876,-0.185632,0.316725,-0.161852,1.59195,0.901969,0.666673,0.433509,0.392783,0.890351,0.408648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,183,-0.156533,-0.159613,0.318543,-0.0409518,1.59435,0.901976,0.666672,0.433509,0.392151,0.883199,0.408365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,184,-0.180897,-0.187101,0.326137,-0.182101,1.59195,0.901968,0.666673,0.433661,0.386698,0.885044,0.413699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3,186,-0.159849,-0.177952,0.310519,-0.181375,1.59195,0.901963,0.666675,0.431983,0.3872,0.889292,0.420875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,188,-0.199448,-0.177742,0.323577,-0.191391,1.59195,0.901951,0.666672,0.432441,0.382837,0.87613,0.417234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3,190,-0.180355,-0.173925,0.305054,-0.176839,1.59195,0.901967,0.66667,0.433967,0.384551,0.88287,0.415217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,191,-0.177598,-0.165495,0.327242,-0.167848,1.59195,0.862883,0.666674,0.431525,0.388906,0.877646,0.400464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3,192,-0.207244,-0.176167,0.302878,-0.0423803,1.59195,0.90197,0.666673,0.433051,0.387022,0.879722,0.406803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,3,195,-0.184451,-0.176557,0.308024,-0.19238,1.59435,0.90197,0.666669,0.432746,0.38286,0.890396,0.405619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,3,196,-0.170408,-0.180086,0.298758,-0.186805,1.59195,0.90197,0.666671,0.434352,0.381489,0.895214,0.401749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3,198,-0.177359,-0.169828,0.296422,-0.179812,1.59435,0.901968,0.666671,0.432288,0.385248,0.888814,0.391018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3,199,-0.18135,-0.166287,0.310492,-0.180499,1.59195,0.901969,0.666674,0.433967,0.379904,0.891423,0.393027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,201,-0.171579,-0.191783,0.289031,-0.198073,1.59435,0.901973,0.666676,0.433087,0.377456,0.89786,0.400487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,203,-0.180852,-0.176921,0.315747,-0.197416,1.59195,0.901951,0.666674,0.432746,0.376398,0.897271,0.39506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,205,-0.175802,-0.169476,0.28544,-0.180294,1.55289,0.901978,0.66667,0.432746,0.37982,0.895789,0.384711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3,206,-0.17129,-0.14762,0.304852,-0.19564,1.59195,0.901955,0.666674,0.432288,0.374785,0.888,0.382386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3,208,-0.179533,-0.18363,0.314239,-0.186927,1.55289,0.90197,0.666675,0.431983,0.371394,0.887407,0.374882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3,209,-0.181529,-0.199787,0.31542,-0.161277,1.5918,0.901952,0.666675,0.434119,0.366939,0.885735,0.375796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3,209,-0.181529,-0.199787,0.31542,-0.161277,1.5918,0.901952,0.666675,0.434119,0.366939,0.885735,0.375796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,3,213,-0.169136,-0.18885,0.296992,-0.165896,1.59435,0.901983,0.666672,0.432135,0.378167,0.893994,0.374752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,215,-0.175913,-0.174734,0.306947,-0.200417,1.5918,0.901961,0.666668,0.432288,0.385233,0.906505,0.383342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3,216,-0.18897,-0.147119,0.324439,-0.176909,1.59435,0.901975,0.666676,0.434119,0.390359,0.905734,0.380799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,218,-0.17309,-0.184901,0.314879,-0.193975,1.59195,0.901954,0.666679,0.434577,0.389055,0.916772,0.374826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
