NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,102,-0.100778,-0.135415,0.161168,-0.188557,1.59195,0.901974,0.666693,0.427584,0.337551,0.872851,0.355393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,104,0.00813516,-0.144862,0.219718,-0.169989,1.63101,0.901968,0.666689,0.427541,0.340995,0.872603,0.370574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,106,-0.0188056,-0.159269,0.304228,-0.170184,1.5918,0.901954,0.666697,0.427765,0.341392,0.879965,0.345818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,107,-0.139981,-0.208437,0.175752,-0.154384,1.63101,0.901972,0.666695,0.42746,0.342524,0.879183,0.351024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,109,-0.0610088,-0.157507,0.320863,-0.180024,1.5918,0.901951,0.666704,0.426875,0.341647,0.8824,0.342646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,111,-0.179995,-0.166407,0.319725,-0.154859,1.55289,0.901974,0.666698,0.427096,0.344454,0.8854,0.334311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,112,-0.0737283,-0.17035,0.160828,-0.184118,1.5918,0.901949,0.666695,0.426623,0.350331,0.889602,0.335566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,114,-0.0546048,-0.142275,0.210093,-0.145532,1.55289,0.901979,0.666701,0.427839,0.35333,0.891433,0.34772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,116,-0.172707,-0.158257,0.303546,-0.18295,1.63101,0.901964,0.666692,0.427381,0.357533,0.880736,0.318359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,117,-0.186562,-0.165004,0.199326,-0.186481,1.59195,0.901974,0.666698,0.427402,0.359488,0.876647,0.3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
