NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,2459,-0.324845,-0.298305,-0.32227,0.00866259,1.59435,0.862808,0.627491,0.413283,0.365291,0.935438,0.327562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2461,-0.29498,-0.305319,-0.29446,0.0280831,1.55289,0.862813,0.627493,0.413428,0.367832,0.925002,0.322589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2462,-0.309235,-0.317552,-0.333562,0.0119784,1.59435,0.862797,0.627492,0.413638,0.37011,0.92636,0.312854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2464,-0.299131,-0.322227,-0.296234,0.0289615,1.59195,0.862809,0.627494,0.412887,0.370202,0.929424,0.317034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,2466,-0.305275,-0.320097,-0.313914,0.019181,1.59435,0.862815,0.627495,0.411984,0.37231,0.931467,0.309186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,2467,-0.303294,-0.307961,-0.327218,-0.0187389,1.55289,0.862815,0.627497,0.412248,0.372238,0.933509,0.302616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,2469,-0.307517,-0.302172,-0.302957,0.0159738,1.59435,0.862812,0.627494,0.413275,0.366006,0.935211,0.322559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,2471,-0.309909,-0.321584,-0.348148,0.0154424,1.59195,0.862802,0.627497,0.41276,0.366709,0.938685,0.331194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,2472,-0.295952,-0.326194,-0.158398,0.000147686,1.59195,0.862806,0.627494,0.41373,0.362102,0.931581,0.342961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,2474,-0.293173,-0.323542,-0.30982,0.00224073,1.59435,0.862809,0.627496,0.41329,0.358176,0.927665,0.342375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,2476,-0.320069,-0.309932,-0.32188,0.0178558,1.55289,0.862814,0.627494,0.411938,0.356051,0.934528,0.352351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,2477,-0.297206,-0.318973,-0.302072,0.0160715,1.59435,0.862804,0.627501,0.41176,0.355891,0.938239,0.346456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,2479,-0.299949,-0.322796,-0.287461,0.00312875,1.55289,0.862811,0.627496,0.41337,0.356356,0.929724,0.358779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,2481,-0.292808,-0.299404,-0.302943,0.0249006,1.59435,0.862811,0.627494,0.414219,0.356315,0.936462,0.364655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3,2482,-0.31106,-0.358935,-0.286382,0.0143996,1.59195,0.862811,0.627498,0.413648,0.35508,0.928376,0.36203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,2484,-0.319393,-0.306029,-0.310869,0.0194246,1.59195,0.862815,0.627495,0.41274,0.356438,0.93366,0.36509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,2486,-0.307323,-0.28657,-0.312474,0.0185922,1.59195,0.862803,0.627491,0.413164,0.359519,0.946063,0.363153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,2487,-0.311253,-0.313108,-0.317915,-0.00930879,1.59195,0.862808,0.627494,0.412812,0.357691,0.942585,0.353102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,2489,-0.30476,-0.313102,-0.308615,-0.0140664,1.59195,0.862805,0.627493,0.414421,0.356018,0.92952,0.367882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,2491,-0.313211,-0.325106,-0.312374,0.0318538,1.55289,0.862818,0.627498,0.410348,0.3551,0.938544,0.355195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,2492,-0.308503,-0.314249,-0.327418,0.0186934,1.59195,0.862803,0.627493,0.413924,0.353757,0.934768,0.358735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,2494,-0.292943,-0.297241,-0.317324,0.0172163,1.59195,0.862812,0.627501,0.411964,0.352911,0.93356,0.355255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,2496,-0.30714,-0.319676,-0.322123,0.0118041,1.59195,0.862825,0.627497,0.413348,0.355874,0.928072,0.361619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3,2497,-0.306211,-0.309222,-0.292493,0.0222604,1.59195,0.862811,0.627496,0.413233,0.355935,0.920444,0.370416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,2499,-0.312487,-0.296829,-0.294237,-0.0107816,1.59195,0.86281,0.627488,0.413548,0.36118,0.917056,0.359858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3,2501,-0.303462,-0.297108,-0.300112,0.0138731,1.59195,0.86281,0.627497,0.412533,0.359626,0.917918,0.349805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,2502,-0.344286,-0.32509,-0.312137,0.0159687,1.59195,0.862818,0.627493,0.413258,0.363474,0.917982,0.337692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3,2502,-0.344286,-0.32509,-0.312137,0.0159687,1.59195,0.862818,0.627493,0.413258,0.363474,0.917982,0.337692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,3,2506,-0.307763,-0.315426,-0.307028,0.0124498,1.55289,0.862816,0.627494,0.414006,0.366324,0.903522,0.344534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,3,2507,-0.332577,-0.307776,-0.315623,-0.00157065,1.59195,0.862802,0.6275,0.413973,0.369299,0.901256,0.345937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3,2509,-0.336403,-0.320237,-0.324088,0.0123977,1.59195,0.862812,0.627495,0.413374,0.366012,0.909987,0.353051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3,2511,-0.319684,-0.294397,-0.294934,0.00206043,1.59435,0.862814,0.627493,0.412834,0.363363,0.905044,0.354053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,2512,-0.330803,-0.303314,-0.323478,-0.00241009,1.55289,0.862817,0.62749,0.411878,0.364485,0.912262,0.348058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,2514,-0.321696,-0.287904,-0.144782,0.0118261,1.59435,0.862821,0.627501,0.412895,0.363646,0.909099,0.366284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,2,-0.0432563,10.184,-0.303999,0.493672,1.59195,0.862811,0.627496,0.413783,0.362045,0.90786,0.372332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3,3,0.0139602,5.00969,-0.284167,0.497168,1.59435,0.8628,0.627571,0.431462,0.361527,0.906247,0.372088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
