NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,42,-0.324313,-0.345213,-0.305907,0.00806107,1.55289,0.862824,0.627463,0.403097,0.36566,0.941658,0.326206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,44,-0.300209,-0.311237,-0.307647,4.53662e-05,1.55289,0.862836,0.627462,0.402856,0.366142,0.937552,0.319819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,45,-0.336861,-0.335656,-0.328686,-0.018008,1.59195,0.862819,0.627462,0.403093,0.364829,0.940017,0.320291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,47,-0.322336,-0.331925,-0.318847,-0.0133459,1.55289,0.862831,0.627463,0.40122,0.363894,0.94876,0.328841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,49,-0.307407,-0.350442,-0.326223,-0.00764592,1.59435,0.86284,0.62746,0.402362,0.367883,0.943508,0.346962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,50,-0.310986,-0.352715,-0.324952,0.00280329,1.55289,0.862827,0.627462,0.402213,0.369109,0.936771,0.341625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,52,-0.3633,-0.313708,-0.320465,-0.00162211,1.59195,0.862821,0.627463,0.402395,0.371866,0.938225,0.348276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,54,-0.335253,-0.349747,-0.327578,-0.016154,1.59195,0.862814,0.627459,0.401183,0.36739,0.931745,0.339818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,55,-0.322142,-0.309929,-0.312424,-0.000757701,1.59435,0.862832,0.627465,0.402137,0.368077,0.931969,0.343803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,57,-0.32862,-0.338415,-0.30312,0.00323854,1.59195,0.862821,0.627462,0.402504,0.370543,0.933189,0.346424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,59,-0.32357,-0.332814,-0.354351,0.0034722,1.55289,0.862844,0.627457,0.402955,0.370947,0.934314,0.34923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
