NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,43599,0.320708,0.455191,0.451468,0.472346,1.66992,4.95814,0.439878,0.580308,0.214442,0.505046,0.278721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032122,-0.006281,-0.048729,-5.1206,-0.951502,-0.199536
2,3,43601,0.308882,0.344084,0.462191,0.460487,1.66992,4.95815,0.440977,0.579666,0.215659,0.507307,0.2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019301,-0.004755,0.006713,-5.63599,-1.46984,-0.340416
3,3,43603,0.31792,0.488006,0.472592,0.491086,1.66992,4.95817,0.440213,0.578555,0.212451,0.502942,0.279928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041388,-0.008156,-0.05173,-5.27002,-1.36866,-0.330113
4,3,43604,0.341061,0.421444,0.465998,0.471892,1.66992,4.95813,0.440832,0.580109,0.213,0.505259,0.280187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010339,-0.027556,0.003235,-5.35115,-1.33205,-0.289977
5,3,43606,0.331522,0.475336,0.440907,0.487149,1.66992,4.95815,0.438946,0.577811,0.210983,0.501294,0.279106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020271,-0.029009,-0.002964,-5.34813,-1.38288,-0.202321
6,3,43606,0.331522,0.475336,0.440907,0.487149,1.66992,4.95815,0.438946,0.577811,0.210983,0.501294,0.279106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018259,-0.017881,-0.058717,-5.44028,-1.44418,-0.386951
7,3,43609,0.314228,0.47075,0.456946,0.487525,1.66992,4.95813,0.439988,0.58,0.208576,0.505286,0.279603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014935,-0.015576,-0.003674,-5.35266,-1.302,-0.296627
8,3,43611,0.324694,0.47993,0.451724,0.417346,1.66992,4.95817,0.441002,0.579211,0.20897,0.507125,0.275489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017041,-0.023621,-0.010439,-5.42693,-1.3336,-0.153058
9,3,43612,0.301637,0.353034,0.457213,0.468432,1.66992,4.95811,0.440372,0.582001,0.209071,0.508587,0.274616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016044,-0.008711,-0.04623,-5.37165,-1.30019,-0.449025
10,3,43614,0.30087,0.467993,0.473516,0.497178,1.66992,4.95811,0.440305,0.579852,0.214204,0.512551,0.276721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015042,-0.013604,-0.007703,-5.3532,-1.38332,-0.261396
11,3,43616,0.327485,0.463875,0.456828,0.468771,1.66992,4.95814,0.440112,0.577128,0.218617,0.513215,0.272257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01917,-0.020579,-0.007797,-5.42093,-1.35826,-0.207616
12,3,43618,0.317812,0.474078,0.442502,0.468971,1.66992,4.95817,0.440094,0.579027,0.218171,0.514047,0.272741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021591,-0.019325,-0.037098,-5.3998,-1.30471,-0.345105
13,3,43619,0.330163,0.481663,0.476377,0.504005,1.66992,4.9581,0.437978,0.581363,0.219285,0.512497,0.271175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025391,-0.01449,-0.010205,-5.40873,-1.30421,-0.224707
14,3,43621,0.314906,0.316093,0.450108,0.482486,1.66992,4.95814,0.440208,0.580754,0.221858,0.505247,0.269386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026928,-0.015639,-0.016721,-5.34106,-1.33945,-0.190043
15,3,43622,0.340382,0.388842,0.474202,0.465827,1.66992,4.95808,0.440416,0.58037,0.221904,0.503023,0.269061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015724,-0.018205,-0.043759,-5.40512,-1.3627,-0.325916
16,3,43624,0.334109,0.342738,0.462281,0.488915,1.66992,4.95814,0.438904,0.579324,0.221351,0.506309,0.269881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023453,-0.020274,-0.014863,-5.44379,-1.28644,-0.232216
17,3,43626,0.345521,0.327033,0.453663,0.481582,1.66992,4.95818,0.440285,0.580657,0.220468,0.508578,0.271838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020956,-0.019298,-0.003374,-5.38833,-1.33247,-0.2176
18,3,43627,0.331445,0.318928,0.451527,0.385349,1.66992,4.95817,0.439208,0.579525,0.219942,0.508877,0.270339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023781,-0.018598,-0.043374,-5.40784,-1.35845,-0.353992
19,3,43629,0.301035,0.47166,0.444294,0.451931,1.66992,4.95812,0.441243,0.580451,0.219339,0.501793,0.2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019132,-0.01812,-0.001253,-5.40591,-1.31383,-0.252623
20,3,43631,0.325687,0.324812,0.439612,0.462837,1.66992,4.95812,0.441362,0.581532,0.218577,0.490981,0.269213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015473,-0.015719,-0.010287,-5.42827,-1.34293,-0.241379
21,3,43633,0.342177,0.476956,0.474406,0.497282,1.66992,4.95815,0.44132,0.579962,0.224875,0.491789,0.268555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021418,-0.012412,-0.036825,-5.33277,-1.3502,-0.346337
22,3,43634,0.337059,0.473882,0.446132,0.469988,1.66992,4.95817,0.439655,0.580484,0.22705,0.489607,0.268465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018896,-0.013111,-0.012526,-5.32527,-1.32903,-0.23393
23,3,43636,0.324474,0.477723,0.451002,0.483078,1.66992,4.9581,0.440633,0.581342,0.22954,0.492508,0.27178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015218,-0.017817,-0.017062,-5.40372,-1.36644,-0.169813
24,3,43638,0.314232,0.459668,0.425695,0.457078,1.66992,4.95814,0.43854,0.579538,0.234966,0.492971,0.273226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021378,-0.012022,-0.039343,-5.33039,-1.33487,-0.292076
25,3,43639,0.292728,0.465003,0.435943,0.473094,1.66992,4.95814,0.440135,0.579062,0.235764,0.491794,0.272713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019384,-0.013371,-0.014677,-5.38905,-1.33352,-0.259391
26,3,43641,0.342433,0.365299,0.459266,0.494794,1.66992,4.95812,0.43992,0.580713,0.234138,0.492832,0.274788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027347,-0.013317,-0.0124,-5.38911,-1.2995,-0.233713
27,3,43643,0.325265,0.307757,0.474999,0.495573,1.66992,4.95817,0.438635,0.580778,0.228209,0.483923,0.276261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019715,-0.020412,-0.041687,-5.4187,-1.30849,-0.334927
28,3,43644,0.298189,0.345638,0.447412,0.476111,1.66992,4.9581,0.441357,0.580068,0.227001,0.478851,0.276289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023106,-0.016176,-0.009716,-5.36917,-1.36395,-0.270949
29,3,43646,0.324357,0.480043,0.468492,0.500834,1.66992,4.95816,0.44075,0.57913,0.224884,0.482033,0.280292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019005,-0.022793,-0.012298,-5.40953,-1.37401,-0.162886
30,3,43648,0.325626,0.488094,0.471584,0.310669,1.66992,4.95818,0.441279,0.579536,0.222976,0.484186,0.280748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023828,-0.016002,-0.032499,-5.41703,-1.29851,-0.372274
31,3,43649,0.340666,0.49328,0.450992,0.484168,1.66992,4.95815,0.439367,0.580928,0.221219,0.479628,0.281647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027468,-0.013713,-0.014272,-5.40405,-1.35128,-0.234064
32,3,43651,0.326209,0.327325,0.459632,0.478105,1.66992,4.95816,0.439925,0.580838,0.223383,0.479509,0.281852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023172,-0.01549,-0.014779,-5.37728,-1.31017,-0.215396
33,3,43653,0.317411,0.47007,0.458072,0.457828,1.66992,4.95814,0.439612,0.580575,0.223306,0.483692,0.282829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022065,-0.017139,-0.039296,-5.44865,-1.30896,-0.361626
34,3,43654,0.312213,0.453604,0.459784,0.483014,1.66992,4.95817,0.440201,0.581119,0.223897,0.482045,0.276905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017484,-0.014681,-0.019002,-5.40946,-1.38241,-0.223236
35,3,43656,0.31602,0.315888,0.466871,0.490624,1.66992,4.95823,0.439374,0.58018,0.224786,0.486816,0.276934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018996,-0.020521,-0.012292,-5.38303,-1.35175,-0.234147
36,3,43658,0.325527,0.44983,0.476489,0.458625,1.66992,4.95813,0.440378,0.580285,0.225772,0.499251,0.278883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025604,-0.014596,-0.039242,-5.37109,-1.30932,-0.327609
37,3,43659,0.32372,0.486737,0.457181,0.49094,1.66992,4.95813,0.439399,0.579566,0.227385,0.501335,0.275636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019541,-0.010968,-0.014732,-5.3993,-1.33219,-0.250017
38,3,43661,0.306786,0.368725,0.43831,0.485518,1.66992,4.95811,0.441949,0.582152,0.225641,0.506955,0.278925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013385,-0.014524,-0.019154,-5.39587,-1.38508,-0.222814
39,3,43661,0.306786,0.368725,0.43831,0.485518,1.66992,4.95811,0.441949,0.582152,0.225641,0.506955,0.278925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025741,-0.019365,-0.041409,-5.42524,-1.33848,-0.264818
40,3,43664,0.300857,0.461648,0.43672,0.446714,1.66992,4.95814,0.439752,0.580987,0.221008,0.509398,0.282962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023427,-0.013471,-0.010114,-5.40238,-1.31643,-0.26032
41,3,43665,0.352115,0.495161,0.474926,0.495793,1.66992,4.95818,0.44008,0.580831,0.219418,0.502543,0.283092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019379,-0.015834,0.000966,-5.42932,-1.30475,-0.270085
42,3,43668,0.323712,0.488,0.455506,0.488921,1.66992,4.95813,0.43983,0.580168,0.215686,0.499376,0.281657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025464,-0.014676,-0.039162,-5.34662,-1.31041,-0.354841
43,3,43669,0.300414,0.452464,0.425824,0.475076,1.66992,4.95818,0.439197,0.580733,0.216471,0.500757,0.280852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021187,-0.014551,-0.005704,-5.38409,-1.31556,-0.252218
