NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,30235,0.330322,0.473534,0.496029,0.49068,1.66992,4.95817,0.440814,0.581074,0.349153,0.575006,0.28294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02856,-0.013424,-0.010951,-2.51789,-3.72658,-0.620758
2,3,30237,0.339762,0.496066,0.363467,0.367482,1.66992,4.95813,0.440358,0.580456,0.34901,0.568869,0.283221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022521,-0.016708,-0.023142,-2.24951,-3.01941,-0.592954
3,3,30238,0.343063,0.507815,0.492791,0.339427,1.66992,4.95816,0.440606,0.581435,0.348063,0.568518,0.280308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026318,-0.029281,-0.025847,-2.5531,-4.1841,-0.528462
4,3,30240,0.32276,0.461949,0.456412,0.324852,1.66992,4.9581,0.441113,0.581412,0.347782,0.56507,0.282867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02351,-0.017997,0.002738,-2.42238,-4.10437,-0.532696
5,3,30242,0.333398,0.33451,0.467949,0.343515,1.66992,4.95815,0.440493,0.581309,0.346313,0.559458,0.281502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032853,-0.009885,-0.043317,-2.48288,-3.60013,-0.631812
6,3,30243,0.343699,0.331506,0.482817,0.347712,1.66992,4.95815,0.441316,0.582413,0.347004,0.554698,0.28006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016322,-0.017697,-0.020174,-2.4942,-4.08722,-0.579534
7,3,30245,0.350282,0.386135,0.474796,0.39716,1.66992,4.95812,0.44045,0.580558,0.34484,0.534881,0.278042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016519,-0.020647,-0.041899,-2.52393,-3.92648,-0.483613
8,3,30246,0.328057,0.478528,0.478736,0.475562,1.66992,4.95815,0.441718,0.579441,0.343563,0.536974,0.277881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020928,-0.019945,-0.036,-2.56997,-4.06541,-0.558223
9,3,30248,0.350017,0.472279,0.486008,0.491161,1.66992,4.95811,0.4414,0.582209,0.3473,0.543029,0.283608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01463,-0.02216,-0.037167,-2.55822,-3.96855,-0.475466
10,3,30250,0.352084,0.330253,0.485534,0.488978,1.66992,4.95817,0.440803,0.580512,0.344357,0.540663,0.285944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012105,-0.018048,-0.026627,-2.45804,-3.83494,-0.609848
11,3,30252,0.363499,0.487167,0.500177,0.501639,1.66992,4.95817,0.441906,0.581405,0.344033,0.544618,0.291677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016361,-0.027755,-0.035211,-2.55501,-3.9061,-0.484614
12,3,30253,0.35582,0.310532,0.458093,0.480152,1.66992,4.95814,0.440827,0.581909,0.346025,0.544139,0.291878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024244,-0.022338,-0.029061,-2.49779,-4.06826,-0.543693
13,3,30255,0.339575,0.484326,0.489102,0.459643,1.66992,4.95808,0.439792,0.580686,0.347502,0.541928,0.291264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010355,-0.024882,-0.039057,-2.52484,-4.0254,-0.512001
14,3,30257,0.347059,0.491146,0.396939,0.492811,1.66992,4.95812,0.44149,0.580356,0.351447,0.543428,0.292908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022554,-0.02113,-0.038133,-2.51493,-4.06312,-0.577036
15,3,30258,0.31662,0.315807,0.475046,0.481737,1.66992,4.95814,0.442333,0.580533,0.351262,0.542365,0.294664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013995,-0.025688,-0.022522,-2.50568,-4.10924,-0.490515
16,3,30260,0.331486,0.479349,0.437021,0.484308,1.66992,4.95816,0.440428,0.580633,0.348623,0.538027,0.293539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019815,-0.019362,-0.022898,-2.4296,-4.00558,-0.561719
17,3,30262,0.320632,0.47715,0.453443,0.491498,1.66992,4.95813,0.441904,0.580752,0.349921,0.543159,0.294643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018282,-0.020692,-0.03172,-2.49993,-4.06673,-0.497391
18,3,30263,0.331992,0.46638,0.460175,0.479963,1.66992,4.95818,0.44204,0.580554,0.350683,0.540071,0.294599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022223,-0.021024,-0.018001,-2.51494,-4.06591,-0.500157
19,3,30265,0.341694,0.479242,0.474335,0.4947,1.66992,4.95818,0.439991,0.580203,0.35452,0.533038,0.297681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022732,-0.022893,-0.02315,-2.58824,-3.96505,-0.532251
20,3,30267,0.336569,0.482147,0.459092,0.485574,1.66992,4.95818,0.440864,0.581796,0.352659,0.527924,0.298622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014119,-0.018285,-0.029566,-2.4601,-4.06249,-0.542096
21,3,30268,0.354371,0.519109,0.477582,0.49834,1.66992,4.95811,0.441123,0.581636,0.350612,0.521893,0.297925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024084,-0.024346,-0.018229,-2.51024,-4.00989,-0.526693
22,3,30270,0.361567,0.498615,0.492919,0.496846,1.66992,4.95817,0.441003,0.583066,0.355995,0.518843,0.295116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020309,-0.021879,-0.029557,-2.50716,-4.02473,-0.542016
23,3,30272,0.329904,0.482561,0.453493,0.462495,1.66992,4.95814,0.441089,0.581886,0.360413,0.532819,0.29568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012193,-0.019724,-0.03602,-2.46877,-4.11913,-0.532702
24,3,30273,0.328751,0.49231,0.484811,0.525459,1.66992,4.95813,0.442749,0.582787,0.360321,0.53597,0.297157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017801,-0.018393,-0.011503,-2.44897,-4.04835,-0.519004
25,3,30275,0.321763,0.47142,0.502803,0.536015,1.66992,4.95813,0.440415,0.581131,0.361168,0.537996,0.295493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02237,-0.020489,-0.036406,-2.49858,-4.01134,-0.523088
26,3,30277,0.334891,0.468572,0.455411,0.327342,1.66992,4.95808,0.440179,0.580616,0.362246,0.532669,0.294574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018606,-0.021176,-0.031418,-2.54021,-4.08764,-0.550748
27,3,30278,0.357088,0.500825,0.479759,0.355043,1.66992,4.95817,0.440636,0.582033,0.359669,0.537691,0.29373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024317,-0.026625,-0.025044,-2.54892,-4.00811,-0.507229
28,3,30280,0.346684,0.498011,0.48497,0.34556,1.66992,4.95817,0.441931,0.580643,0.36256,0.541299,0.294112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018378,-0.022909,-0.029735,-2.5258,-4.01409,-0.532345
29,3,30281,0.323971,0.479632,0.47195,0.338462,1.66992,4.95815,0.442274,0.580724,0.364882,0.54539,0.293105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026507,-0.016013,-0.031701,-2.49647,-4.0158,-0.533129
30,3,30283,0.31506,0.488986,0.469734,0.491176,1.66992,4.95816,0.439026,0.581888,0.360053,0.534286,0.291284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018523,-0.026033,-0.024612,-2.57006,-4.08904,-0.543003
31,3,30285,0.353223,0.519541,0.498679,0.479434,1.66992,4.95814,0.441083,0.581901,0.356117,0.541255,0.29344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018204,-0.025723,-0.024862,-2.5182,-4.0461,-0.569847
32,3,30287,0.346761,0.333192,0.482029,0.48906,1.66992,4.95816,0.44158,0.581251,0.357631,0.542891,0.29506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020241,-0.023939,-0.00984,-2.54495,-3.93642,-0.552396
33,3,30288,0.340148,0.33489,0.430529,0.320714,1.66992,4.95813,0.441667,0.580485,0.358459,0.541006,0.294205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022109,-0.020973,-0.015793,-2.50222,-4.05925,-0.500627
34,3,30290,0.319933,0.449704,0.469157,0.478156,1.66992,4.95814,0.441027,0.5817,0.357872,0.539289,0.294999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02439,-0.024281,-0.02732,-2.53444,-3.99252,-0.551221
35,3,30292,0.343769,0.47533,0.451305,0.480655,1.66992,4.95814,0.439941,0.580981,0.356172,0.532369,0.294009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018308,-0.020405,-0.025372,-2.51061,-3.99943,-0.523912
36,3,30293,0.358274,0.486575,0.474939,0.483993,1.66992,4.95809,0.43991,0.581141,0.356379,0.53172,0.292415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016203,-0.024328,-0.022787,-2.52219,-4.05057,-0.525102
37,3,30295,0.327878,0.499429,0.466187,0.468477,1.66992,4.9581,0.441529,0.580906,0.355802,0.539655,0.29076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008351,-0.024575,-0.035993,-2.52318,-4.1432,-0.523123
38,3,30296,0.326502,0.493846,0.472416,0.503457,1.66992,4.95814,0.440072,0.581828,0.357125,0.542837,0.289982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02249,-0.02559,-0.031644,-2.55485,-4.04142,-0.515066
39,3,30298,0.337147,0.306369,0.441353,0.490189,1.66992,4.95819,0.440171,0.579808,0.361565,0.544829,0.291433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020138,-0.021757,-0.02744,-2.48145,-3.99604,-0.569091
40,3,30300,0.336909,0.310488,0.470786,0.487724,1.66992,4.95815,0.441175,0.582014,0.362793,0.549044,0.292291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020409,-0.022356,-0.022445,-2.53526,-4.06968,-0.543576
41,3,30302,0.324568,0.313833,0.463812,0.491416,1.66992,4.95816,0.440683,0.58301,0.362798,0.540063,0.295578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012395,-0.026365,-0.025444,-2.5592,-4.01394,-0.531895
42,3,30303,0.323233,0.321264,0.458648,0.473613,1.66992,4.95813,0.439495,0.581774,0.363848,0.534121,0.293822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022073,-0.022669,-0.023102,-2.49982,-3.99143,-0.480582
43,3,30305,0.369886,0.497825,0.486413,0.495369,1.66992,4.95816,0.44083,0.580291,0.36386,0.532045,0.296256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014641,-0.018683,-0.027143,-2.53731,-4.07456,-0.568258
44,3,30307,0.336546,0.479673,0.502686,0.494717,1.66992,4.95814,0.44049,0.582345,0.3615,0.537843,0.298741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014424,-0.022925,-0.032024,-2.52563,-4.02342,-0.558251
45,3,30308,0.346774,0.497662,0.470745,0.478543,1.66992,4.95814,0.441855,0.579686,0.359805,0.535559,0.296432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018203,-0.020701,-0.022828,-2.5001,-4.03788,-0.525204
46,3,30310,0.372435,0.491943,0.492512,0.364974,1.66992,4.95813,0.4405,0.580531,0.359344,0.524003,0.295213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014589,-0.020868,-0.031742,-2.53809,-4.06721,-0.549699
47,3,30312,0.360782,0.490589,0.471187,0.36509,1.66992,4.95812,0.440786,0.580813,0.361854,0.523696,0.292057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022311,-0.025201,-0.031973,-2.52746,-3.9974,-0.514678
48,3,30313,0.346445,0.454727,0.482317,0.323456,1.66992,4.95812,0.441385,0.581599,0.36391,0.523907,0.292257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008503,-0.021763,-0.029773,-2.54341,-4.07459,-0.513472
49,3,30314,0.324827,0.482604,0.474484,0.331769,1.66992,4.95818,0.44104,0.580897,0.367397,0.528106,0.291657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022435,-0.025533,-0.027234,-2.55458,-4.027,-0.515574
50,3,30317,0.361085,0.513123,0.483216,0.328576,1.66992,4.95814,0.44075,0.579931,0.369475,0.528257,0.287841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018281,-0.025398,-0.025086,-2.54126,-4.04502,-0.489018
51,3,30318,0.340062,0.464046,0.456566,0.341975,1.66992,4.95811,0.440592,0.581716,0.369913,0.531088,0.288695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020119,-0.021931,-0.016063,-2.50787,-4.02659,-0.517561
52,3,30320,0.349343,0.466216,0.470363,0.44511,1.66992,4.95814,0.441577,0.583246,0.36662,0.52633,0.289057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012159,-0.029012,-0.022825,-2.55072,-4.07573,-0.489158
53,3,30321,0.336996,0.456264,0.461889,0.482216,1.66992,4.9581,0.441962,0.580463,0.367015,0.529043,0.289897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024342,-0.021697,-0.031942,-2.50608,-3.9847,-0.541579
54,3,30323,0.341959,0.344064,0.461452,0.475899,1.66992,4.95811,0.440765,0.580734,0.365758,0.528718,0.292195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008226,-0.026799,-0.022696,-2.54959,-4.12219,-0.480183
55,3,30325,0.344488,0.339528,0.478723,0.494512,1.66992,4.95814,0.438841,0.580278,0.365073,0.51911,0.293407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028537,-0.024227,-0.034023,-2.54662,-3.98893,-0.523673
56,3,30327,0.357073,0.335053,0.481299,0.514308,1.66992,4.95808,0.441259,0.580685,0.359985,0.516693,0.294006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021921,-0.018391,-0.018225,-2.44886,-4.02273,-0.544859
57,3,30328,0.309264,0.312737,0.4544,0.468234,1.66992,4.95812,0.441101,0.582939,0.360189,0.518888,0.295053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008341,-0.023834,-0.025552,-2.54366,-4.03839,-0.495928
58,3,30330,0.348936,0.478941,0.48002,0.488387,1.66992,4.95816,0.440632,0.581672,0.35987,0.512654,0.296061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022387,-0.022949,-0.031856,-2.52623,-4.01918,-0.505932
59,3,30332,0.33505,0.470277,0.463282,0.474251,1.66992,4.95816,0.439957,0.58198,0.364307,0.515653,0.297078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014229,-0.023105,-0.031753,-2.50196,-4.06962,-0.532708
60,3,30333,0.352383,0.502444,0.462274,0.475767,1.66992,4.95814,0.438924,0.580333,0.366256,0.517617,0.29524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010115,-0.025286,-0.027429,-2.51531,-4.08013,-0.488331
61,3,30335,0.305926,0.459383,0.47291,0.47481,1.66992,4.95813,0.44231,0.581246,0.368859,0.517609,0.293896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014392,-0.022881,-0.034206,-2.52546,-4.05319,-0.504811
62,3,30337,0.349929,0.493146,0.476923,0.510608,1.66992,4.95814,0.441648,0.579016,0.368074,0.504014,0.295924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026432,0.002155,-0.038734,-2.92117,-4.2919,-0.634209
63,3,30338,0.308528,0.459221,0.468753,0.489955,1.66992,4.95818,0.441214,0.576372,0.368859,0.498946,0.297721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022131,0.005157,-0.060925,-3.13845,-4.11269,-0.524271
64,3,30339,0.317418,0.470945,0.450321,0.480578,1.66992,4.95816,0.44148,0.577211,0.369195,0.488168,0.296827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019369,0.012288,-0.068612,-2.96973,-3.99361,-0.567333
65,3,30341,0.313585,0.477823,0.452972,0.365576,1.66992,4.95812,0.440805,0.581105,0.366212,0.482181,0.298984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023023,-0.027989,-0.038389,-2.61973,-4.33876,-0.544912
66,3,30343,0.319596,0.382367,0.442141,0.467596,1.66992,4.9581,0.441244,0.582327,0.364866,0.4709,0.297727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026213,-0.011025,-0.029068,-2.7152,-4.07712,-0.548013
67,3,30345,0.312355,0.311467,0.46829,0.33038,1.66992,4.95812,0.441152,0.581151,0.360714,0.457534,0.296358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029942,-0.008983,-0.045897,-2.91442,-4.22563,-0.571253
68,3,30346,0.316493,0.470544,0.433185,0.469403,1.66992,4.95809,0.441753,0.582103,0.357227,0.442315,0.29623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019132,0.001038,-0.042391,-3.03944,-4.16336,-0.583606
69,3,30348,0.377278,0.51797,0.501269,0.51283,1.66992,4.95808,0.440604,0.580778,0.35579,0.439255,0.296357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022803,0.003073,-0.061421,-3.2262,-4.31963,-0.606809
